BTyperDB_ID	Internal_ID	NCBI_BioSample	Collection_Year	Collection_Month	Collection_Day	Continent	Country	Region	City	Country_Code	Region_Code	Source_1	Source_2	Source_3	BTyper3_species(ANI)	BTyper3_subspecies(ANI)	BTyper3_Pseudo_Gene_Flow_Unit(ANI)	BTyper3_Closest_Type_Strain(ANI)	BTyper3_anthrax_toxin(genes)	BTyper3_emetic_toxin_cereulide(genes)	BTyper3_diarrheal_toxin_Nhe(genes)	BTyper3_diarrheal_toxin_Hbl(genes)	BTyper3_diarrheal_toxin_CytK(top_hit)	BTyper3_sphingomyelinase_Sph(gene)	BTyper3_capsule_Cap(genes)	BTyper3_capsule_Has(genes)	BTyper3_capsule_Bps(genes)	BTyper3_Bt(genes)	BTyper3_PubMLST_ST[clonal_complex](perfect_matches)	BTyper3_Adjusted_panC_Group(predicted_species)	BTyper3_final_taxon_names	GTDB_Species	Completeness	Contamination	N_Contigs	Total_Length	GC	N50	Largest_Contig	Ns_per_Kbp	Free_Text	Curator_Notes	Changelog
BTDB_2022-0003604.1	GCA_022663795.1	SAMN25826012	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(98.1250228881836)	No subspecies	frankland(98.1250228881836)	cereus(97.04212188720703)	0/3()	0/4()	3/3(nheA;nheB;nheC)	3/4(hblA;hblB;hblD)	0/1()	0/1()	0/5()	0/3()	2/9(bpsE;bpsH)	7(Cry22Ab2;Cry22Ba1;Cry23Aa1;Cry37Aa1;Cry64Ba1;Vip1Ad1;Vip4Aa1)	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A bombysepticus	96.86	0.36	136	5428379	34.85	92257	278097	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003605.1	GCA_022663815.1	SAMN25826011	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(98.71397399902344)	No subspecies	frankland(98.71397399902344)	cereus(96.81121063232422)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	19(Cry1-like;Cry1Aa24;Cry1Ab-like;Cry1Ab12/Cry1Ab13/Cry1Ab15/Cry1Ab23/Cry1Ab25/Cry1Ab29/Cry1Ab3/Cry1Ab4/Cry1Ab9;Cry1Ab33;Cry1Ca10;Cry1Ca11;Cry1Ca2;Cry1Ca6_1;Cry1Cb-like;Cry1Cb3;Cry1Da1/Cry1Da2;Cry1H-like;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Ah4;Cry9Da2;Cry9Ea1/Cry9Ea2/Cry9Ea9;Vip3Aa53)	15[ST-8 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A bombysepticus	98.92	0.31	350	6278709	34.83	59058	351281	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003606.1	GCA_022663835.1	SAMN25826010	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(96.62320709228516)	No subspecies	UnknownGeneFlowUnit2(98.88603973388672)	cereus(96.38287353515625)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	2(Vip1Aa3;Vip2Ag1)	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis_K	98.92	0.17	119	6424546	34.65	203036	637591	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003607.1	GCA_022663855.1	SAMN25826009	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(97.97615814208984)	No subspecies	anthracis(98.17845153808594)	anthracis(97.92955017089844)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	Unknown(unknown ST)	Group_III(mosaicus)	B. mosaicus	Bacillus_A anthracis	99.07	0.31	70	5168476	35.17	212327	520755	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003608.1	GCA_022663875.1	SAMN25826008	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(98.67188262939453)	No subspecies	frankland(98.67188262939453)	cereus(96.88372039794922)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	21(Cry1Aa6;Cry1Aa8;Cry1Ab11;Cry1Ab28;Cry1Ab33;Cry1Ac12;Cry1Af1;Cry1Ca10;Cry1Ca11;Cry1Ca2;Cry1Ca6_1;Cry1Cb-like;Cry1Cb3;Cry1Da1/Cry1Da2;Cry1H-like;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Ah4;Cry9Da2;Cry9Ea1/Cry9Ea2/Cry9Ea9;Vip3Aa53)	15[ST-8 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A bombysepticus	98.92	0.31	403	6581644	34.81	57933	272667	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003609.1	GCA_022663885.1	SAMN25826006	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.2806625366211)	No subspecies	frankland(97.2806625366211)	cereus(98.56917572021484)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	2/5(capB;capC)	0/3()	2/9(bpsE;bpsH)	0()	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	98.77	0.39	39	5637305	34.92	585648	1111394	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003610.1	GCA_022663915.1	SAMN25826007	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mycoides(93.64495849609375)	No subspecies	mycoides(96.93583679199219)	weihenstephanensis(96.71306610107422)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	1(Cry70Bb1)	Unknown(unknown ST)	Group_VI(mycoides/paramycoides)	B. mycoides biovar Thuringiensis; B. Thuringiensis	Bacillus_A mycoides	99.01	0.92	209	6140474	35.15	293251	818156	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003611.1	GCA_022663925.1	SAMN25826005	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(94.96477508544922)	No subspecies	cereus(96.22563934326172)	tropicus(96.29952239990234)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	2662[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A tropicus	99.23	0.41	42	5398743	35.18	634475	1135828	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003612.1	GCA_022663955.1	SAMN25826004	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.09950256347656)	No subspecies	frankland(97.09950256347656)	cereus(98.85945892333984)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	999[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.23	1.46	86	6017463	34.82	233077	1291076	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003613.1	GCA_022663975.1	SAMN25826003	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.466552734375)	No subspecies	frankland(97.466552734375)	cereus(97.92713165283203)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	86[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.23	0.39	84	5727226	35.02	409189	1304560	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003614.1	GCA_022663985.1	SAMN25826002	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(94.3896255493164)	No subspecies	cereus(96.09601593017578)	pacificus(98.0591049194336)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	90[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	98.61	0.72	76	5690315	35.22	189244	627956	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003615.1	GCA_022664015.1	SAMN25826001	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(95.3234634399414)	No subspecies	cereus(98.42274475097656)	paranthracis(98.92971801757812)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	2671[ST-205 complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	99.23	0.91	69	5621941	35.2	358538	727663	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003616.1	GCA_022664035.1	SAMN25826000	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(93.21605682373047)	No subspecies	wiedmannii(96.02981567382812)	wiedmannii(95.97228240966797)	0/3()	0/4()	3/3(nheA;nheB;nheC)	3/4(hblA;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	794[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A wiedmannii	99.34	0.1	61	5363514	35.3	514420	955334	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003617.1	GCA_022664055.1	SAMN25825999	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.22918701171875)	No subspecies	frankland(97.22918701171875)	cereus(98.87665557861328)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	785[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.23	0.46	46	5393358	35.09	1447987	1480311	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003618.1	GCA_022664075.1	SAMN25825998	2020	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(94.37543487548828)	No subspecies	cereus(96.0687484741211)	pacificus(98.04573059082031)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	3/9(bpsD;bpsE;bpsH)	0()	90[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus	Bacillus_A paranthracis	98.61	0.61	82	5437749	35.27	218061	594960	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003619.1	GCA_022664085.1	SAMN25825997	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.09962463378906)	No subspecies	frankland(97.09962463378906)	cereus(98.57608795166016)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	17(Cry1Ab-like;Cry1Ab12/Cry1Ab13/Cry1Ab15/Cry1Ab23/Cry1Ab25/Cry1Ab29/Cry1Ab3/Cry1Ab4/Cry1Ab9;Cry1Ab33;Cry1Af1;Cry1Ca10;Cry1Ca11;Cry1Cb-like;Cry1Cb3;Cry1Ea12;Cry1H-like;Cry1Hb2;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Aa25;Cry2Ah4;Vip3Aa53;Vip3Aa8)	22[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A cereus	99.07	0.41	578	6651519	34.85	45859	190033	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003620.1	GCA_022664115.1	SAMN25825996	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(93.08123016357422)	No subspecies	wiedmannii(95.9859848022461)	wiedmannii(96.0037612915039)	0/3()	0/4()	3/3(nheA;nheB;nheC)	2/4(hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	3/9(bpsD;bpsE;bpsH)	18(Cry1-like;Cry1Aa12/Cry1Aa25/Cry1Aa3;Cry1Aa24;Cry1Aa8;Cry1Ab-like;Cry1Ab33;Cry1Ca10;Cry1Ca11;Cry1Ca2;Cry1Ca6_1;Cry1Cb-like;Cry1Cb3;Cry1Da1/Cry1Da2;Cry1H-like;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Ah4;Vip3Aa53)	600[No clonal complex](6/7)	Group_II(mosaicus/luti)	B. mosaicus biovar Thuringiensis; B. Thuringiensis	Bacillus_A wiedmannii	99.26	2.39	324	6719413	34.62	135871	613310	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003621.1	GCA_022664135.1	SAMN25825994	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(96.15420532226562)	No subspecies	berliner(98.59309387207031)	thuringiensis(99.77863311767578)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	7(Cry1Ba1/Cry1Ba5/Cry1Ba8;Cry1Ca11;Cry1Cb-like;Cry1Cb3;Cry1I-like;Cry1Ib3;Vip2Bb3/Vip2Bb4)	10[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis	99.34	1.59	166	7056482	34.55	191438	1078410	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003622.1	GCA_022664155.1	SAMN25825995	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(98.77030181884766)	No subspecies	frankland(98.77030181884766)	cereus(96.80411529541016)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	17(Cry1Ab-like;Cry1Ac12;Cry1Ac13;Cry1Ac4;Cry1Ah2;Cry1Ca10;Cry1Ca11;Cry1Cb-like;Cry1Cb3;Cry1Ea5;Cry1H-like;Cry1Hb1;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Aa25;Cry2Ah4;Vip3Aa53)	13[ST-8 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A bombysepticus	99.38	2.74	436	7185523	34.43	86982	505403	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003623.1	GCA_022664195.1	SAMN25825993	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mycoides(92.93807983398438)	No subspecies	UnknownGeneFlowUnit3*(95.08052062988281)	mycoides(94.54864501953125)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	Unknown(unknown ST)	Group_VI(mycoides/paramycoides)*	B. mycoides	Bacillus_A sp002975175	97.03	0.28	177	4756111	35.59	104196	301535	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003624.1	GCA_022664215.1	SAMN25825992	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	pseudomycoides(96.1109848022461)	No subspecies	pseudomycoides(96.07108306884766)	pseudomycoides(95.96770477294922)	0/3()	0/4()	1/3(nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	0/1()	0/5()	0/3()	1/9(bpsE)	0()	Unknown(unknown ST)	Group_I(pseudomycoides)	B. pseudomycoides	Bacillus_A pseudomycoides	99.43	0.72	388	5421130	35.52	93559	346230	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003625.1	GCA_022664225.1	SAMN25825990	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.23241424560547)	No subspecies	frankland(97.23241424560547)	cereus(98.52261352539062)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	2(Vip1Aa3;Vip2Aa1)	1259[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A cereus	99.23	0.39	101	6136932	34.77	569790	915497	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003626.1	GCA_022664255.1	SAMN25825991	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(98.3385009765625)	No subspecies	frankland(98.3385009765625)	cereus(97.1042251586914)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1001[ST-18 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	99.23	0	46	5653204	34.93	597039	1096425	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003627.1	GCA_022664265.1	SAMN25825989	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(97.0072250366211)	No subspecies	frankland(97.0072250366211)	cereus(98.59542846679688)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	9(Cry1Ab-like;Cry1Ab33;Cry1Ba1/Cry1Ba5/Cry1Ba8;Cry1Cb-like;Cry1Cb3;Cry1H-like;Cry1I-like;Cry1Ia10/Cry1Ia14/Cry1Ia19/Cry1Ia2/Cry1Ia34/Cry1Ia36/Cry1Ia39/Cry1Ia40;Cry2Aa25)	22[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A cereus	99.23	0.02	346	6841855	34.8	84858	259524	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003628.1	GCA_022664295.1	SAMN25825988	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	cereus s.s.(96.99882507324219)	No subspecies	frankland(96.99882507324219)	cereus(98.38218688964844)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	98.92	0.51	50	5467643	35.03	461389	997672	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003629.1	GCA_022664315.1	SAMN25825986	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	mosaicus(92.74060821533203)	No subspecies	mobilis(97.10482788085938)	mobilis(97.06359100341797)	0/3()	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	Unknown(unknown ST)	Group_II(mosaicus/luti)*	B. mosaicus	Bacillus_A mobilis	99.01	0.88	92	5698621	35.23	307250	684052	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003630.1	GCA_022664325.1	SAMN25825987	2019	Unknown	Unknown	Europe	Germany	Unknown	Unknown	DEU	Unknown	Food	Food	Unspecified	paramycoides(97.99007415771484)	No subspecies	paramycoides(97.99007415771484)	paramycoides(98.01408386230469)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	Unknown(unknown ST)	Group_VI(mycoides/paramycoides)	B. paramycoides	Bacillus_A paramycoides	97.73	1.68	133	5680919	35.11	292153	957539	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003631.1	GCA_022669895.1	SAMN20170104	2017	3	Unknown	Asia	Malaysia	Selangor	Dengkil	MYS	MY-10	Animal_Other	Animal_Other	Unspecified	cereus s.s.(97.01129913330078)	No subspecies	frankland(97.01129913330078)	cereus(98.82218170166016)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	999[ST-142 complex](6/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	98.82	2.07	301	5668864	35.3	40056	151427	0.34		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003632.1	GCA_022696175.1	SAMN08580402	2015	11	Unknown	Asia	Pakistan	Sindh	Mithi	PAK	PK-SD	Environmental	Environmental	Unspecified	cereus s.s.(97.3405532836914)	No subspecies	frankland(97.3405532836914)	cereus(98.30376434326172)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	2382[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.21	0.22	13	5571947	35.25	3807459	3807459	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003633.1	GCA_022699365.1	SAMN26688063	2020	10	30	Asia	China	Hubei Sheng	Wuhan	CHN	CN-HB	Animal_Mammal	Animal_Mammal:Clinical	Unspecified	cereus s.s.(97.08903503417969)	No subspecies	frankland(97.08903503417969)	cereus(98.92781829833984)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	177[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.07	0.31	2	5789735	35.23	5328700	5328700	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003634.1	GCA_022700995.1	SAMN16562415	2019	3	14	Asia	China	Henan Sheng	Zhengzhou	CHN	CN-HA	Environmental	Environmental	Unspecified	cereus s.s.(98.19898986816406)	No subspecies	frankland(98.19898986816406)	cereus(97.00846862792969)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	1606[ST-18 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	98.87	0.31	4	6223221	34.86	5424667	5424667	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003635.1	GCA_022808405.1	SAMN12777282	2015	5	Unknown	Asia	China	Zhejiang Sheng	Wenzhou	CHN	CN-ZJ	Human	Human:Clinical	Unspecified	cereus s.s.(97.08020782470703)	No subspecies	frankland(97.08020782470703)	cereus(98.8787612915039)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1859[ST-142 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A cereus	99.18	0.57	45	5763557	34.96	1367777	1652729	0	Wenzhou, Eye hospital	None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003636.1	GCA_022810705.1	SAMN04513597	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(93.05437469482422)	No subspecies	UnknownGeneFlowUnit5*(96.0588150024414)	wiedmannii(95.98545837402344)	0/3()	0/4()	3/3(nheA;nheB;nheC)	2/4(hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	7(Cry14Aa1;Cry21Aa3;Cry21Ba1;Cry21Ca2;Cry34Aa1/Cry34Aa2/Cry34Aa3/Cry34Aa4;Cry35Aa1/Cry35Aa4;Cry38Aa1)	1461[No clonal complex](7/7)	Group_II(mosaicus/luti)	B. mosaicus biovar Thuringiensis; B. Thuringiensis	Bacillus_A wiedmannii	99.3	0.21	10	6000397	35.4	5475878	5475878	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0003637.1	GCA_022810725.1	SAMN03890260	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Animal_Other	Animal_Other	Unspecified	cereus s.s.(95.8924331665039)	No subspecies	berliner(96.4337158203125)	thuringiensis(96.10041809082031)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	7(Cry23Aa1;Cry37Aa1;Cry3Aa1/Cry3Aa7;Cry3Bb3;Vip1Ad1;Vip1Da1;Vip2Ba2)	23[ST-23 complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis_S	99.34	0	7	6313491	35.11	5669783	5669783	0		None (Curator PM);None (Curator LC)	v1
